,LAST UPDATED_x,FREQUENCY_x,PERIOD BEGIN,PERIOD END_x,REGION ID,REGION TYPE,REGION NAME,HOMES SOLD,HOMES SOLD YOY (%),MEDIAN SALE PRICE NSA ($),MEDIAN SALE PRICE NSA YOY (%),MEDIAN DAYS ON MARKET (DAYS)_x,MEDIAN DAYS ON MARKET YOY (DAYS),NEW LISTINGS,NEW LISTINGS YOY (%),ACTIVE LISTINGS_x,ACTIVE LISTINGS YOY (%),PENDING SALES_x,PENDING SALES YOY (%),MEDIAN NEW LISTING PRICE PER SQ.FT. ($),MEDIAN NEW LISTING PRICE PER SQ.FT. YOY (%),LAST UPDATED_y,FREQUENCY_y,PERIOD END_y,PRICE BUCKET,MEDIAN SALE PRICE ($),MEDIAN DAYS ON MARKET (DAYS)_y,ACTIVE LISTINGS_y,PENDING SALES_y
1629,2026-09-03,Monthly,2025-02-01,2025-02-28,48,State,Wisconsin,5682.0,3.32,305000.0,10.91,49.0,2.0,6324.0,2.71,21331.0,8.17,6003.0,-0.63,188.85,6.37,2026-08-15,Rolling 3 months,2025-04-30,Non-Luxury,320327,44,4130,4486
1630,2026-09-03,Monthly,2025-02-01,2025-02-28,50,State,Wyoming,624.0,6.69,350000.0,9.38,45.0,-9.0,767.0,9.82,2939.0,4.74,668.0,-8.01,182.73,3.13,2026-08-15,Rolling 3 months,2025-04-30,Luxury,850503,115,234,68
1631,2026-09-03,Monthly,2025-02-01,2025-02-28,50,State,Wyoming,624.0,6.69,350000.0,9.38,45.0,-9.0,767.0,9.82,2939.0,4.74,668.0,-8.01,182.73,3.13,2026-08-15,Rolling 3 months,2025-04-30,Non-Luxury,346495,36,485,472
1632,2026-09-03,Monthly,2025-01-01,2025-01-31,1,State,Alabama,5125.0,2.13,275000.0,3.19,59.0,9.0,6489.0,6.94,27698.0,15.75,5847.0,-4.3,158.84,2.79,2026-08-15,Rolling 3 months,2025-03-31,Luxury,949063,78,1901,830
1633,2026-09-03,Monthly,2025-01-01,2025-01-31,1,State,Alabama,5125.0,2.13,275000.0,3.19,59.0,9.0,6489.0,6.94,27698.0,15.75,5847.0,-4.3,158.84,2.79,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,275713,69,7242,5106
1634,2026-09-03,Monthly,2025-01-01,2025-01-31,3,State,Alaska,679.0,10.35,389330.0,11.56,25.0,4.0,857.0,15.21,2667.0,11.1,807.0,8.59,239.02,3.24,2026-08-15,Rolling 3 months,2025-03-31,Luxury,985848,44,147,86
1635,2026-09-03,Monthly,2025-01-01,2025-01-31,3,State,Alaska,679.0,10.35,389330.0,11.56,25.0,4.0,857.0,15.21,2667.0,11.1,807.0,8.59,239.02,3.24,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,401010,34,406,502
1636,2026-09-03,Monthly,2025-01-01,2025-01-31,5,State,Arizona,8007.0,4.01,445000.0,4.71,59.0,8.0,11018.0,10.15,44478.0,24.12,9840.0,-0.42,260.68,-0.7,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1839337,63,3860,1805
1637,2026-09-03,Monthly,2025-01-01,2025-01-31,5,State,Arizona,8007.0,4.01,445000.0,4.71,59.0,8.0,11018.0,10.15,44478.0,24.12,9840.0,-0.42,260.68,-0.7,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,443200,65,12647,8673
1638,2026-09-03,Monthly,2025-01-01,2025-01-31,7,State,Arkansas,3141.0,4.41,255000.0,6.69,50.0,8.0,4316.0,20.82,16634.0,18.04,3572.0,2.59,155.98,4.09,2026-08-15,Rolling 3 months,2025-03-31,Luxury,884419,78,1254,466
1639,2026-09-03,Monthly,2025-01-01,2025-01-31,7,State,Arkansas,3141.0,4.41,255000.0,6.69,50.0,8.0,4316.0,20.82,16634.0,18.04,3572.0,2.59,155.98,4.09,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,243665,58,3850,2846
1640,2026-09-03,Monthly,2025-01-01,2025-01-31,9,State,California,22557.0,1.45,720000.0,6.67,37.0,6.0,31672.0,14.97,104693.0,22.9,27180.0,2.59,475.24,2.96,2026-08-15,Rolling 3 months,2025-03-31,Luxury,3278371,57,8953,4126
1641,2026-09-03,Monthly,2025-01-01,2025-01-31,9,State,California,22557.0,1.45,720000.0,6.67,37.0,6.0,31672.0,14.97,104693.0,22.9,27180.0,2.59,475.24,2.96,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,810571,36,24653,21216
1642,2026-09-03,Monthly,2025-01-01,2025-01-31,11,State,Colorado,7566.0,8.88,545000.0,3.83,47.0,11.0,10174.0,14.56,35556.0,20.11,8604.0,-2.29,275.6,1.06,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1773284,63,2331,1233
1643,2026-09-03,Monthly,2025-01-01,2025-01-31,11,State,Colorado,7566.0,8.88,545000.0,3.83,47.0,11.0,10174.0,14.56,35556.0,20.11,8604.0,-2.29,275.6,1.06,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,560646,52,7751,6776
1644,2026-09-03,Monthly,2025-01-01,2025-01-31,17,State,Columbia,632.0,22.64,550000.0,-9.84,56.0,8.0,940.0,7.04,3735.0,21.72,648.0,5.6,524.61,5.26,2026-08-15,Rolling 3 months,2025-03-31,Luxury,2061720,36,343,233
1645,2026-09-03,Monthly,2025-01-01,2025-01-31,17,State,Columbia,632.0,22.64,550000.0,-9.84,56.0,8.0,940.0,7.04,3735.0,21.72,648.0,5.6,524.61,5.26,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,569808,82,779,376
1646,2026-09-03,Monthly,2025-01-01,2025-01-31,13,State,Connecticut,3125.0,2.26,382500.0,7.07,39.0,3.0,3650.0,5.01,10320.0,1.84,3691.0,6.36,236.81,7.85,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1234887,87,775,407
1647,2026-09-03,Monthly,2025-01-01,2025-01-31,13,State,Connecticut,3125.0,2.26,382500.0,7.07,39.0,3.0,3650.0,5.01,10320.0,1.84,3691.0,6.36,236.81,7.85,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,380142,44,2293,2582
1648,2026-09-03,Monthly,2025-01-01,2025-01-31,15,State,Delaware,1263.0,18.4,380000.0,4.11,39.0,4.0,1385.0,4.95,4875.0,16.97,1313.0,2.76,211.47,2.99,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1283837,65,312,210
1649,2026-09-03,Monthly,2025-01-01,2025-01-31,15,State,Delaware,1263.0,18.4,380000.0,4.11,39.0,4.0,1385.0,4.95,4875.0,16.97,1313.0,2.76,211.47,2.99,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,369299,46,1336,1105
1650,2026-09-03,Monthly,2025-01-01,2025-01-31,19,State,Florida,29648.0,0.1,384900.0,0.78,68.0,16.0,46650.0,4.12,220682.0,21.5,34266.0,-6.73,243.91,-2.07,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1756833,71,17711,6035
1651,2026-09-03,Monthly,2025-01-01,2025-01-31,19,State,Florida,29648.0,0.1,384900.0,0.78,68.0,16.0,46650.0,4.12,220682.0,21.5,34266.0,-6.73,243.91,-2.07,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,395000,73,58910,30661
1652,2026-09-03,Monthly,2025-01-01,2025-01-31,21,State,Georgia,10962.0,-2.03,348000.0,1.9,55.0,15.0,14842.0,-3.39,59450.0,15.81,12143.0,-10.83,182.4,1.07,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1230606,70,3867,1751
1653,2026-09-03,Monthly,2025-01-01,2025-01-31,21,State,Georgia,10962.0,-2.03,348000.0,1.9,55.0,15.0,14842.0,-3.39,59450.0,15.81,12143.0,-10.83,182.4,1.07,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,375954,66,14353,9582
1654,2026-09-03,Monthly,2025-01-01,2025-01-31,25,State,Hawaii,1019.0,2.92,775000.0,4.73,85.0,11.0,1508.0,16.77,7848.0,29.85,1203.0,-6.2,682.94,-1.53,2026-08-15,Rolling 3 months,2025-03-31,Luxury,3889968,108,629,206
1655,2026-09-03,Monthly,2025-01-01,2025-01-31,25,State,Hawaii,1019.0,2.92,775000.0,4.73,85.0,11.0,1508.0,16.77,7848.0,29.85,1203.0,-6.2,682.94,-1.53,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,722335,95,2161,1081
1656,2026-09-03,Monthly,2025-01-01,2025-01-31,27,State,Idaho,2300.0,5.71,459137.0,5.55,49.0,7.0,3200.0,32.18,11815.0,14.28,2631.0,13.28,265.45,2.81,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1339092,123,932,327
1657,2026-09-03,Monthly,2025-01-01,2025-01-31,27,State,Idaho,2300.0,5.71,459137.0,5.55,49.0,7.0,3200.0,32.18,11815.0,14.28,2631.0,13.28,265.45,2.81,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,475284,66,2793,2075
1658,2026-09-03,Monthly,2025-01-01,2025-01-31,29,State,Illinois,11914.0,5.65,282500.0,9.71,51.0,5.0,13671.0,7.99,44685.0,7.01,12951.0,4.24,184.47,8.15,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1269884,75,2701,1703
1659,2026-09-03,Monthly,2025-01-01,2025-01-31,29,State,Illinois,11914.0,5.65,282500.0,9.71,51.0,5.0,13671.0,7.99,44685.0,7.01,12951.0,4.24,184.47,8.15,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,321607,54,10146,10065
1660,2026-09-03,Monthly,2025-01-01,2025-01-31,31,State,Indiana,6871.0,2.59,249900.0,6.36,29.0,2.0,8085.0,3.77,24484.0,12.82,7860.0,-1.84,146.99,3.19,2026-08-15,Rolling 3 months,2025-03-31,Luxury,790445,55,1432,962
1661,2026-09-03,Monthly,2025-01-01,2025-01-31,31,State,Indiana,6871.0,2.59,249900.0,6.36,29.0,2.0,8085.0,3.77,24484.0,12.82,7860.0,-1.84,146.99,3.19,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,267930,42,5815,6339
1662,2026-09-03,Monthly,2025-01-01,2025-01-31,33,State,Iowa,3226.0,3.98,218625.0,1.69,39.0,7.0,3872.0,27.42,13670.0,22.41,3395.0,4.89,151.81,-1.39,2026-08-15,Rolling 3 months,2025-03-31,Luxury,714375,80,816,365
1663,2026-09-03,Monthly,2025-01-01,2025-01-31,33,State,Iowa,3226.0,3.98,218625.0,1.69,39.0,7.0,3872.0,27.42,13670.0,22.41,3395.0,4.89,151.81,-1.39,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,254088,49,2594,2325
1664,2026-09-03,Monthly,2025-01-01,2025-01-31,35,State,Kansas,2732.0,2.46,254950.0,8.49,28.0,2.0,3040.0,2.31,9741.0,7.75,3001.0,-0.92,142.26,0.42,2026-08-15,Rolling 3 months,2025-03-31,Luxury,840367,62,759,465
1665,2026-09-03,Monthly,2025-01-01,2025-01-31,35,State,Kansas,2732.0,2.46,254950.0,8.49,28.0,2.0,3040.0,2.31,9741.0,7.75,3001.0,-0.92,142.26,0.42,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,259168,29,1932,2218
1666,2026-09-03,Monthly,2025-01-01,2025-01-31,37,State,Kentucky,3800.0,5.52,260000.0,8.33,42.0,6.0,4495.0,2.71,16020.0,12.3,4211.0,-1.25,164.46,4.75,2026-08-15,Rolling 3 months,2025-03-31,Luxury,819094,66,1029,509
1667,2026-09-03,Monthly,2025-01-01,2025-01-31,37,State,Kentucky,3800.0,5.52,260000.0,8.33,42.0,6.0,4495.0,2.71,16020.0,12.3,4211.0,-1.25,164.46,4.75,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,270292,49,3419,3241
1668,2026-09-03,Monthly,2025-01-01,2025-01-31,39,State,Louisiana,3118.0,-5.88,247250.0,7.5,60.0,-4.0,4153.0,-2.27,20753.0,3.63,3951.0,7.29,148.19,2.81,2026-08-15,Rolling 3 months,2025-03-31,Luxury,794423,93,1611,618
1669,2026-09-03,Monthly,2025-01-01,2025-01-31,39,State,Louisiana,3118.0,-5.88,247250.0,7.5,60.0,-4.0,4153.0,-2.27,20753.0,3.63,3951.0,7.29,148.19,2.81,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,244304,71,5403,3125
1670,2026-09-03,Monthly,2025-01-01,2025-01-31,41,State,Maine,1488.0,7.58,392500.0,8.43,51.0,7.0,1960.0,7.0,6980.0,14.58,1748.0,2.87,273.88,10.34,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1641912,75,299,93
1671,2026-09-03,Monthly,2025-01-01,2025-01-31,41,State,Maine,1488.0,7.58,392500.0,8.43,51.0,7.0,1960.0,7.0,6980.0,14.58,1748.0,2.87,273.88,10.34,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,470986,52,874,788
1672,2026-09-03,Monthly,2025-01-01,2025-01-31,43,State,Maryland,5904.0,6.74,400000.0,5.26,32.0,4.0,6930.0,3.32,19826.0,10.91,6421.0,-3.62,229.09,4.0,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1380268,47,927,631
1673,2026-09-03,Monthly,2025-01-01,2025-01-31,43,State,Maryland,5904.0,6.74,400000.0,5.26,32.0,4.0,6930.0,3.32,19826.0,10.91,6421.0,-3.62,229.09,4.0,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,436107,38,4909,5084
1674,2026-09-03,Monthly,2025-01-01,2025-01-31,45,State,Massachusetts,5249.0,5.73,600000.0,7.14,24.0,3.0,6720.0,2.93,17170.0,7.52,6021.0,1.51,373.21,5.08,2026-08-15,Rolling 3 months,2025-03-31,Luxury,2444433,50,1445,781
1675,2026-09-03,Monthly,2025-01-01,2025-01-31,45,State,Massachusetts,5249.0,5.73,600000.0,7.14,24.0,3.0,6720.0,2.93,17170.0,7.52,6021.0,1.51,373.21,5.08,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,656931,27,3351,4024
1676,2026-09-03,Monthly,2025-01-01,2025-01-31,47,State,Michigan,9936.0,-0.29,242000.0,7.8,30.0,5.0,11949.0,14.52,36143.0,9.65,10946.0,1.51,165.01,7.57,2026-08-15,Rolling 3 months,2025-03-31,Luxury,855725,49,2010,1062
1677,2026-09-03,Monthly,2025-01-01,2025-01-31,47,State,Michigan,9936.0,-0.29,242000.0,7.8,30.0,5.0,11949.0,14.52,36143.0,9.65,10946.0,1.51,165.01,7.57,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,258071,34,6876,7234
1678,2026-09-03,Monthly,2025-01-01,2025-01-31,49,State,Minnesota,5916.0,2.95,335000.0,5.68,33.0,4.0,7186.0,2.86,15987.0,8.1,6340.0,-0.12,191.65,2.42,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1095247,76,1409,755
1679,2026-09-03,Monthly,2025-01-01,2025-01-31,49,State,Minnesota,5916.0,2.95,335000.0,5.68,33.0,4.0,7186.0,2.86,15987.0,8.1,6340.0,-0.12,191.65,2.42,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,364769,37,3842,4171
1680,2026-09-03,Monthly,2025-01-01,2025-01-31,51,State,Mississippi,1801.0,-3.65,249900.0,8.65,50.0,7.0,2585.0,7.94,10193.0,9.3,2277.0,-4.32,145.27,2.08,2026-08-15,Rolling 3 months,2025-03-31,Luxury,693536,102,839,288
1681,2026-09-03,Monthly,2025-01-01,2025-01-31,51,State,Mississippi,1801.0,-3.65,249900.0,8.65,50.0,7.0,2585.0,7.94,10193.0,9.3,2277.0,-4.32,145.27,2.08,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,252366,53,2378,1911
1682,2026-09-03,Monthly,2025-01-01,2025-01-31,2,State,Missouri,6465.0,0.34,255000.0,6.29,32.0,4.0,7682.0,7.23,25260.0,12.79,7287.0,-1.58,158.61,4.35,2026-08-15,Rolling 3 months,2025-03-31,Luxury,842844,63,1315,780
1683,2026-09-03,Monthly,2025-01-01,2025-01-31,2,State,Missouri,6465.0,0.34,255000.0,6.29,32.0,4.0,7682.0,7.23,25260.0,12.79,7287.0,-1.58,158.61,4.35,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,275000,37,4913,5496
1684,2026-09-03,Monthly,2025-01-01,2025-01-31,4,State,Montana,978.0,0.51,485000.0,3.41,80.0,11.0,1205.0,-0.15,6692.0,10.66,1162.0,-3.14,282.72,2.32,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1277821,178,430,127
1685,2026-09-03,Monthly,2025-01-01,2025-01-31,4,State,Montana,978.0,0.51,485000.0,3.41,80.0,11.0,1205.0,-0.15,6692.0,10.66,1162.0,-3.14,282.72,2.32,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,536500,106,1094,699
1686,2026-09-03,Monthly,2025-01-01,2025-01-31,6,State,Nebraska,1806.0,0.78,279000.0,1.45,27.0,4.0,2070.0,24.99,6233.0,14.65,1831.0,9.38,158.72,4.89,2026-08-15,Rolling 3 months,2025-03-31,Luxury,789691,80,524,243
1687,2026-09-03,Monthly,2025-01-01,2025-01-31,6,State,Nebraska,1806.0,0.78,279000.0,1.45,27.0,4.0,2070.0,24.99,6233.0,14.65,1831.0,9.38,158.72,4.89,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,297840,31,1337,1461
1688,2026-09-03,Monthly,2025-01-01,2025-01-31,8,State,Nevada,3400.0,1.58,455000.0,7.06,47.0,5.0,4801.0,14.81,17000.0,22.17,3992.0,-4.42,271.09,3.41,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1542632,79,1547,675
1689,2026-09-03,Monthly,2025-01-01,2025-01-31,8,State,Nevada,3400.0,1.58,455000.0,7.06,47.0,5.0,4801.0,14.81,17000.0,22.17,3992.0,-4.42,271.09,3.41,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,449247,52,4125,3448
1690,2026-09-03,Monthly,2025-01-01,2025-01-31,10,State,New Hampshire,1410.0,-3.81,490000.0,11.36,38.0,7.0,1731.0,7.52,5029.0,10.62,1605.0,2.46,288.54,9.04,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1418667,72,312,168
1691,2026-09-03,Monthly,2025-01-01,2025-01-31,10,State,New Hampshire,1410.0,-3.81,490000.0,11.36,38.0,7.0,1731.0,7.52,5029.0,10.62,1605.0,2.46,288.54,9.04,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,497873,42,891,961
1692,2026-09-03,Monthly,2025-01-01,2025-01-31,12,State,New Jersey,7461.0,8.55,522000.0,9.89,39.0,3.0,8799.0,2.1,27563.0,6.98,8376.0,4.42,314.78,8.61,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1876148,57,1679,916
1693,2026-09-03,Monthly,2025-01-01,2025-01-31,12,State,New Jersey,7461.0,8.55,522000.0,9.89,39.0,3.0,8799.0,2.1,27563.0,6.98,8376.0,4.42,314.78,8.61,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,542169,49,7068,6652
1694,2026-09-03,Monthly,2025-01-01,2025-01-31,14,State,New Mexico,1805.0,14.56,335000.0,3.08,49.0,10.0,2192.0,9.79,8710.0,22.69,2029.0,1.46,206.8,5.77,2026-08-15,Rolling 3 months,2025-03-31,Luxury,917449,72,747,332
1695,2026-09-03,Monthly,2025-01-01,2025-01-31,14,State,New Mexico,1805.0,14.56,335000.0,3.08,49.0,10.0,2192.0,9.79,8710.0,22.69,2029.0,1.46,206.8,5.77,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,341822,57,2171,1721
1696,2026-09-03,Monthly,2025-01-01,2025-01-31,16,State,New York,10839.0,6.71,499000.0,11.38,34.0,0.0,14023.0,4.94,50217.0,2.73,11911.0,-2.95,303.69,16.23,2026-08-15,Rolling 3 months,2025-03-31,Luxury,2845455,74,4637,1710
1697,2026-09-03,Monthly,2025-01-01,2025-01-31,16,State,New York,10839.0,6.71,499000.0,11.38,34.0,0.0,14023.0,4.94,50217.0,2.73,11911.0,-2.95,303.69,16.23,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,634654,38,9731,7809
1698,2026-09-03,Monthly,2025-01-01,2025-01-31,18,State,North Carolina,12215.0,2.31,358000.0,2.29,47.0,10.0,15435.0,3.51,56916.0,22.21,13428.0,-3.91,205.99,2.92,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1303004,64,3926,2145
1699,2026-09-03,Monthly,2025-01-01,2025-01-31,18,State,North Carolina,12215.0,2.31,358000.0,2.29,47.0,10.0,15435.0,3.51,56916.0,22.21,13428.0,-3.91,205.99,2.92,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,378958,61,14466,11485
1700,2026-09-03,Monthly,2025-01-01,2025-01-31,20,State,North Dakota,632.0,-5.97,285000.0,8.37,47.0,-21.0,711.0,-8.16,2783.0,-12.42,714.0,-3.81,162.47,8.3,2026-08-15,Rolling 3 months,2025-03-31,Luxury,777001,143,239,105
1701,2026-09-03,Monthly,2025-01-01,2025-01-31,20,State,North Dakota,632.0,-5.97,285000.0,8.37,47.0,-21.0,711.0,-8.16,2783.0,-12.42,714.0,-3.81,162.47,8.3,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,297077,55,475,476
1702,2026-09-03,Monthly,2025-01-01,2025-01-31,22,State,Ohio,10949.0,-0.23,225000.0,7.81,40.0,9.0,12670.0,0.88,38739.0,11.15,13175.0,-3.47,160.69,6.55,2026-08-15,Rolling 3 months,2025-03-31,Luxury,804326,66,2469,1629
1703,2026-09-03,Monthly,2025-01-01,2025-01-31,22,State,Ohio,10949.0,-0.23,225000.0,7.81,40.0,9.0,12670.0,0.88,38739.0,11.15,13175.0,-3.47,160.69,6.55,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,237221,45,8784,9903
1704,2026-09-03,Monthly,2025-01-01,2025-01-31,23,State,Oklahoma,4141.0,9.19,239900.0,5.9,55.0,10.0,5136.0,22.5,19742.0,21.31,4555.0,3.8,154.34,4.68,2026-08-15,Rolling 3 months,2025-03-31,Luxury,755353,78,1434,632
1705,2026-09-03,Monthly,2025-01-01,2025-01-31,23,State,Oklahoma,4141.0,9.19,239900.0,5.9,55.0,10.0,5136.0,22.5,19742.0,21.31,4555.0,3.8,154.34,4.68,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,252200,53,4499,3675
1706,2026-09-03,Monthly,2025-01-01,2025-01-31,24,State,Oregon,4048.0,7.04,499900.0,5.24,40.0,7.0,5499.0,26.94,18883.0,14.69,4732.0,12.99,297.11,0.98,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1365216,80,1439,605
1707,2026-09-03,Monthly,2025-01-01,2025-01-31,24,State,Oregon,4048.0,7.04,499900.0,5.24,40.0,7.0,5499.0,26.94,18883.0,14.69,4732.0,12.99,297.11,0.98,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,516181,44,3943,3416
1708,2026-09-03,Monthly,2025-01-01,2025-01-31,26,State,Pennsylvania,10621.0,4.12,275000.0,8.74,33.0,2.0,12410.0,3.44,39504.0,5.79,11890.0,0.22,181.07,4.88,2026-08-15,Rolling 3 months,2025-03-31,Luxury,923527,62,2525,1472
1709,2026-09-03,Monthly,2025-01-01,2025-01-31,26,State,Pennsylvania,10621.0,4.12,275000.0,8.74,33.0,2.0,12410.0,3.44,39504.0,5.79,11890.0,0.22,181.07,4.88,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,277918,41,9057,9171
1710,2026-09-03,Monthly,2025-01-01,2025-01-31,28,State,Rhode Island,942.0,10.4,479900.0,8.94,28.0,2.0,1131.0,6.48,2928.0,3.75,953.0,-10.85,276.94,7.79,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1652165,56,260,131
1711,2026-09-03,Monthly,2025-01-01,2025-01-31,28,State,Rhode Island,942.0,10.4,479900.0,8.94,28.0,2.0,1131.0,6.48,2928.0,3.75,953.0,-10.85,276.94,7.79,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,481848,30,638,652
1712,2026-09-03,Monthly,2025-01-01,2025-01-31,30,State,South Carolina,7263.0,3.66,340000.0,3.34,70.0,12.0,8969.0,1.61,38665.0,12.66,8056.0,-5.21,190.81,1.37,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1282669,80,2433,1204
1713,2026-09-03,Monthly,2025-01-01,2025-01-31,30,State,South Carolina,7263.0,3.66,340000.0,3.34,70.0,12.0,8969.0,1.61,38665.0,12.66,8056.0,-5.21,190.81,1.37,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,337299,78,10475,7007
1714,2026-09-03,Monthly,2025-01-01,2025-01-31,32,State,South Dakota,739.0,1.51,315450.0,1.76,67.0,4.0,957.0,14.32,4156.0,18.16,850.0,7.08,186.64,4.02,2026-08-15,Rolling 3 months,2025-03-31,Luxury,893768,132,286,115
1715,2026-09-03,Monthly,2025-01-01,2025-01-31,32,State,South Dakota,739.0,1.51,315450.0,1.76,67.0,4.0,957.0,14.32,4156.0,18.16,850.0,7.08,186.64,4.02,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,329112,75,844,610
1716,2026-09-03,Monthly,2025-01-01,2025-01-31,34,State,Tennessee,7879.0,1.12,359900.0,1.38,60.0,6.0,10630.0,21.85,43336.0,19.37,9541.0,2.35,211.6,2.26,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1253767,104,3147,1330
1717,2026-09-03,Monthly,2025-01-01,2025-01-31,34,State,Tennessee,7879.0,1.12,359900.0,1.38,60.0,6.0,10630.0,21.85,43336.0,19.37,9541.0,2.35,211.6,2.26,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,369839,72,10669,7592
1718,2026-09-03,Monthly,2025-01-01,2025-01-31,36,State,Texas,27570.0,0.87,329900.0,1.51,60.0,12.0,40113.0,7.09,170055.0,18.05,32330.0,-0.04,180.12,0.12,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1262810,71,11004,4831
1719,2026-09-03,Monthly,2025-01-01,2025-01-31,36,State,Texas,27570.0,0.87,329900.0,1.51,60.0,12.0,40113.0,7.09,170055.0,18.05,32330.0,-0.04,180.12,0.12,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,344965,77,45617,26889
1720,2026-09-03,Monthly,2025-01-01,2025-01-31,38,State,Utah,3068.0,-5.17,500000.0,2.04,44.0,5.0,4666.0,10.32,16482.0,14.62,3833.0,-0.87,245.85,1.16,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1527207,73,1360,606
1721,2026-09-03,Monthly,2025-01-01,2025-01-31,38,State,Utah,3068.0,-5.17,500000.0,2.04,44.0,5.0,4666.0,10.32,16482.0,14.62,3833.0,-0.87,245.85,1.16,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,509363,51,4023,3254
1722,2026-09-03,Monthly,2025-01-01,2025-01-31,40,State,Vermont,606.0,5.67,420000.0,9.02,62.0,20.0,783.0,4.52,3103.0,25.22,728.0,2.67,253.41,0.73,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1364500,114,201,72
1723,2026-09-03,Monthly,2025-01-01,2025-01-31,40,State,Vermont,606.0,5.67,420000.0,9.02,62.0,20.0,783.0,4.52,3103.0,25.22,728.0,2.67,253.41,0.73,2026-08-15,Rolling 3 months,2025-03-31,Non-Luxury,417678,64,433,352
1724,2026-09-03,Monthly,2025-01-01,2025-01-31,42,State,Virginia,8673.0,3.07,395000.0,6.76,29.0,2.0,10077.0,3.81,29396.0,11.71,9251.0,-6.92,224.8,4.24,2026-08-15,Rolling 3 months,2025-03-31,Luxury,1509031,39,1840,1239
